count,label,timestamp,lon,lat,URI,observableURI
4751,cab,1234173000000,-122.808055,37.914722,http://www.c2s2.jhuapl.edu/sdg#cab_02092009_0450_-122-808055_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4752,tracks in soil,1234213380000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#tracks_in_soil_02092009_1603_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4753,abandoned vehicle,1234316040000,-122.702777,37.007777,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02102009_2034_-122-702777_37-007777,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
4754,cash transaction,1234318080000,-122.845,37.038333,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02102009_2108_-122-845_37-038333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4755,fertilizer,1234315020000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#fertilizer_02102009_2017_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
4756,heating equipment,1234321020000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#heating_equipment_02102009_2157_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observabled843c872-4db7-48ff-bb09-ce310b264769
4757,pile of rubble,1234285080000,-122.774722,37.978611,http://www.c2s2.jhuapl.edu/sdg#pile_of_rubble_02102009_1158_-122-774722_37-978611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4758,sedan,1234209180000,-122.648611,37.040833,http://www.c2s2.jhuapl.edu/sdg#sedan_02092009_1453_-122-648611_37-040833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4759,blue car,1234289280000,-122.612222,37.100555,http://www.c2s2.jhuapl.edu/sdg#blue_car_02102009_1308_-122-612222_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4760,grinder,1234290900000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#grinder_02102009_1335_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4761,shovels,1234298820000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#shovels_02102009_1547_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablee9d08184-8d6a-4f73-93d0-6fa84432029d
4762,cash transaction,1234211880000,-122.701944,37.914722,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_1538_-122-701944_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4763,waste water,1234250580000,-122.6125,37.072222,http://www.c2s2.jhuapl.edu/sdg#waste_water_02102009_0223_-122-6125_37-072222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
4764,abandoned vehicle,1234285320000,-122.774722,37.135833,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02102009_1202_-122-774722_37-135833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
4765,new car in area,1234308360000,-122.702777,37.039444,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02102009_1826_-122-702777_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4766,Marur Mareit,1234213200000,-122.811944,37.945555,http://www.c2s2.jhuapl.edu/sdg#Marur_Mareit_02092009_1600_-122-811944_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4767,waste water,1234313580000,-122.848888,37.914722,http://www.c2s2.jhuapl.edu/sdg#waste_water_02102009_1953_-122-848888_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
4768,CC Purchase from Company icemelt Inc,1234181100000,-122.176111,37.580833,http://www.c2s2.jhuapl.edu/sdg#CC_Purchase_from_Company_icemelt_Inc_02092009_0705_-122-176111_37-580833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4769,cash transaction,1234287780000,-122.703055,37.069722,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02102009_1243_-122-703055_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4770,petroleum product,1234298700000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#petroleum_product_02102009_1545_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4771,55 gal barrels,1234190760000,-122.576388,37.940555,http://www.c2s2.jhuapl.edu/sdg#55_gal_barrels_02092009_0946_-122-576388_37-940555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4772,new car in area,1234312020000,-122.702777,37.039444,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02102009_1927_-122-702777_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4773,waste water,1234281600000,-122.774722,37.978611,http://www.c2s2.jhuapl.edu/sdg#waste_water_02102009_1100_-122-774722_37-978611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
4774,fertilizer bags,1234160880000,-122.766666,37.100277,http://www.c2s2.jhuapl.edu/sdg#fertilizer_bags_02092009_0128_-122-766666_37-100277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
4775,box truck,1234281360000,-122.576388,37.069444,http://www.c2s2.jhuapl.edu/sdg#box_truck_02102009_1056_-122-576388_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4776,gray car,1234219800000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#gray_car_02092009_1750_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4777,waste water,1234318260000,-122.703055,37.1025,http://www.c2s2.jhuapl.edu/sdg#waste_water_02102009_2111_-122-703055_37-1025,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
4778,cash transaction,1234200600000,-122.649444,37.900833,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_1230_-122-649444_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4779,new vehicle in area,1234242360000,-122.8125,37.946111,http://www.c2s2.jhuapl.edu/sdg#new_vehicle_in_area_02102009_0006_-122-8125_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4780,box truck,1234317420000,-122.576388,37.069444,http://www.c2s2.jhuapl.edu/sdg#box_truck_02102009_2057_-122-576388_37-069444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4781,urea signature,1234229160000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#urea_signature_02092009_2026_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4782,fill container with liquid,1234249500000,-122.776388,37.900833,http://www.c2s2.jhuapl.edu/sdg#fill_container_with_liquid_02102009_0205_-122-776388_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4783,tire tracks,1234261740000,-122.681944,37.069722,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02102009_0529_-122-681944_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4784,waste water,1234288800000,-122.774722,37.978611,http://www.c2s2.jhuapl.edu/sdg#waste_water_02102009_1300_-122-774722_37-978611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
4785,small white car,1234302600000,-122.848611,37.915,http://www.c2s2.jhuapl.edu/sdg#small_white_car_02102009_1650_-122-848611_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4786,loaded truck,1234170300000,-122.739166,37.101111,http://www.c2s2.jhuapl.edu/sdg#loaded_truck_02092009_0405_-122-739166_37-101111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4787,tire tracks,1234283340000,-122.681944,37.069722,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02102009_1129_-122-681944_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4788,tire tracks,1234294200000,-122.681944,37.069722,http://www.c2s2.jhuapl.edu/sdg#tire_tracks_02102009_1430_-122-681944_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4789,new car in area,1234306500000,-122.676666,37.976666,http://www.c2s2.jhuapl.edu/sdg#new_car_in_area_02102009_1755_-122-676666_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4790,bags of rubble,1234320900000,-122.775555,37.915,http://www.c2s2.jhuapl.edu/sdg#bags_of_rubble_02102009_2155_-122-775555_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4791,tracks,1234160100000,-122.575277,37.100555,http://www.c2s2.jhuapl.edu/sdg#tracks_02092009_0115_-122-575277_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableac073781-964f-4675-8439-c21e63ba20e2
4792,white sedan,1234314360000,-122.776388,37.900833,http://www.c2s2.jhuapl.edu/sdg#white_sedan_02102009_2006_-122-776388_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4793,white car,1234201980000,-122.701944,37.914722,http://www.c2s2.jhuapl.edu/sdg#white_car_02092009_1253_-122-701944_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4794,urea signature,1234232760000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#urea_signature_02092009_2126_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4795,cash transaction,1234170840000,-122.775,37.945833,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_0414_-122-775_37-945833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4796,Sana Jamal,1234224000000,-122.648611,37.945555,http://www.c2s2.jhuapl.edu/sdg#Sana_Jamal_02092009_1900_-122-648611_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4797,soil,1234319940000,-122.681944,37.069722,http://www.c2s2.jhuapl.edu/sdg#soil_02102009_2139_-122-681944_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
4798,fill container,1234222920000,-122.848888,37.038611,http://www.c2s2.jhuapl.edu/sdg#fill_container_02092009_1842_-122-848888_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablecf79d4ee-4565-4e6d-9712-17dce7b8bc74
4799,urea signature,1234266600000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#urea_signature_02102009_0650_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4800,abandoned vehicle,1234244100000,-122.849444,37.038611,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02102009_0035_-122-849444_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
4801,box trucks,1234191900000,-122.736111,37.945555,http://www.c2s2.jhuapl.edu/sdg#box_trucks_02092009_1005_-122-736111_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4802,fertilizer,1234194060000,-122.702222,37.900555,http://www.c2s2.jhuapl.edu/sdg#fertilizer_02092009_1041_-122-702222_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
4803,tracks,1234188840000,-122.575277,37.100555,http://www.c2s2.jhuapl.edu/sdg#tracks_02092009_0914_-122-575277_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableac073781-964f-4675-8439-c21e63ba20e2
4804,cash transaction,1234204200000,-122.649444,37.900833,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_1330_-122-649444_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4805,sugar containers,1234270200000,-122.6125,37.072222,http://www.c2s2.jhuapl.edu/sdg#sugar_containers_02102009_0750_-122-6125_37-072222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4806,red car,1234306140000,-122.775833,37.100555,http://www.c2s2.jhuapl.edu/sdg#red_car_02102009_1749_-122-775833_37-100555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4807,large empty barrels,1234221420000,-122.700277,37.915277,http://www.c2s2.jhuapl.edu/sdg#large_empty_barrels_02092009_1817_-122-700277_37-915277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4808,tanker trucks,1234162680000,-122.649722,37.070555,http://www.c2s2.jhuapl.edu/sdg#tanker_trucks_02092009_0158_-122-649722_37-070555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4809,box truck,1234207380000,-122.848888,37.914722,http://www.c2s2.jhuapl.edu/sdg#box_truck_02092009_1423_-122-848888_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4810,new vehicle in area,1234248600000,-122.775277,37.100277,http://www.c2s2.jhuapl.edu/sdg#new_vehicle_in_area_02102009_0150_-122-775277_37-100277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4811,UN chemical signature,1234305420000,-122.739444,37.915,http://www.c2s2.jhuapl.edu/sdg#UN_chemical_signature_02102009_1737_-122-739444_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable741c8720-26c7-4610-a869-97cd04435503
4812,AN chemical signature,1234173780000,-122.736111,37.945555,http://www.c2s2.jhuapl.edu/sdg#AN_chemical_signature_02092009_0503_-122-736111_37-945555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3cad2c92-d728-40dc-a3f6-f3a12ba1caba
4813,fertilizer,1234215600000,-122.702222,37.900555,http://www.c2s2.jhuapl.edu/sdg#fertilizer_02092009_1640_-122-702222_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
4814,cash transaction,1234172040000,-122.681111,37.071666,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_0434_-122-681111_37-071666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4815,abandoned vehicle,1234251240000,-122.849444,37.038611,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02102009_0234_-122-849444_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
4816,cash transaction,1234223040000,-122.774166,37.038888,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_1844_-122-774166_37-038888,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4817,abandoned car,1234198560000,-122.810833,37.976666,http://www.c2s2.jhuapl.edu/sdg#abandoned_car_02092009_1156_-122-810833_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4818,tarps,1234191000000,-122.849166,37.069722,http://www.c2s2.jhuapl.edu/sdg#tarps_02092009_0950_-122-849166_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable84098015-7872-49b5-b34d-eccf22a4a628
4819,abandoned vehicle,1234254780000,-122.849444,37.038611,http://www.c2s2.jhuapl.edu/sdg#abandoned_vehicle_02102009_0333_-122-849444_37-038611,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable6b788ddf-e1c7-4652-be8d-be3b7409e0ff
4820,tanker truck,1234251960000,-122.647777,37.900277,http://www.c2s2.jhuapl.edu/sdg#tanker_truck_02102009_0246_-122-647777_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4821,petro-chemical signature,1234298520000,-122.739444,37.915,http://www.c2s2.jhuapl.edu/sdg#petro-chemical_signature_02102009_1542_-122-739444_37-915,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable84b303c1-97dc-4f55-a293-bfc5c5c9e99b
4822,stack of lumber,1234277400000,-122.681944,37.069722,http://www.c2s2.jhuapl.edu/sdg#stack_of_lumber_02102009_0950_-122-681944_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4823,empty 55 gal barrels,1234322820000,-122.812222,37.040555,http://www.c2s2.jhuapl.edu/sdg#empty_55_gal_barrels_02102009_2227_-122-812222_37-040555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4824,cab,1234191600000,-122.6125,37.901388,http://www.c2s2.jhuapl.edu/sdg#cab_02092009_1000_-122-6125_37-901388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4825,move items indoors,1234250820000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#move_items_indoors_02102009_0227_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4826,tanker truck,1234262820000,-122.647777,37.900277,http://www.c2s2.jhuapl.edu/sdg#tanker_truck_02102009_0547_-122-647777_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4827,mixing equipment,1234243620000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#mixing_equipment_02102009_0027_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable623933ef-24d7-44f4-9a05-6dce4b78f356
4828,abandoned truck,1234220820000,-122.648888,37.949166,http://www.c2s2.jhuapl.edu/sdg#abandoned_truck_02092009_1807_-122-648888_37-949166,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4829,new vehicle in area,1234165680000,-122.812777,37.945277,http://www.c2s2.jhuapl.edu/sdg#new_vehicle_in_area_02092009_0248_-122-812777_37-945277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4830,move items indoors,1234258020000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#move_items_indoors_02102009_0427_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4831,cash transaction,1234287900000,-122.649444,37.947222,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02102009_1245_-122-649444_37-947222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4832,waste water,1234295520000,-122.848888,37.914722,http://www.c2s2.jhuapl.edu/sdg#waste_water_02102009_1452_-122-848888_37-914722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
4833,black trash bags,1234216920000,-122.703055,37.069722,http://www.c2s2.jhuapl.edu/sdg#black_trash_bags_02092009_1702_-122-703055_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4834,tarps,1234237800000,-122.849166,37.069722,http://www.c2s2.jhuapl.edu/sdg#tarps_02092009_2250_-122-849166_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable84098015-7872-49b5-b34d-eccf22a4a628
4835,soil,1234278480000,-122.738888,37.976388,http://www.c2s2.jhuapl.edu/sdg#soil_02102009_1008_-122-738888_37-976388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable07876394-5310-40df-8cf4-581884cec827
4836,bag of sugar,1234219980000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#bag_of_sugar_02092009_1753_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4837,Abitsu Yinxia,1234263600000,-122.812777,37.038333,http://www.c2s2.jhuapl.edu/sdg#Abitsu_Yinxia_02102009_0600_-122-812777_37-038333,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4838,AN chemical signature,1234182960000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#AN_chemical_signature_02092009_0736_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3cad2c92-d728-40dc-a3f6-f3a12ba1caba
4839,urea chemical signature,1234201260000,-122.739444,37.976666,http://www.c2s2.jhuapl.edu/sdg#urea_chemical_signature_02092009_1241_-122-739444_37-976666,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablec54324e9-8456-49bb-9eac-05d53a128ae6
4840,AN chemical signature,1234222500000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#AN_chemical_signature_02092009_1835_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3cad2c92-d728-40dc-a3f6-f3a12ba1caba
4841,Jeffrey Freeman,1234202400000,-122.812222,37.071388,http://www.c2s2.jhuapl.edu/sdg#Jeffrey_Freeman_02092009_1300_-122-812222_37-071388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4842,passenger car,1234257180000,-122.739722,37.039444,http://www.c2s2.jhuapl.edu/sdg#passenger_car_02102009_0413_-122-739722_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4843,plastic jugs,1234255140000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#plastic_jugs_02102009_0339_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable654f1ee5-f04a-4ec1-b83b-ff7b35291479
4844,passenger car,1234264320000,-122.739722,37.039444,http://www.c2s2.jhuapl.edu/sdg#passenger_car_02102009_0612_-122-739722_37-039444,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4845,waste water,1234310820000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#waste_water_02102009_1907_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
4846,fertilizer,1234160880000,-122.775833,37.946388,http://www.c2s2.jhuapl.edu/sdg#fertilizer_02092009_0128_-122-775833_37-946388,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3623aba7-2821-41fa-82dd-fcf3d2a60854
4847,tanker trucks,1234195620000,-122.649444,37.900833,http://www.c2s2.jhuapl.edu/sdg#tanker_trucks_02092009_1107_-122-649444_37-900833,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4848,urea chemical signature,1234229040000,-122.703055,37.1025,http://www.c2s2.jhuapl.edu/sdg#urea_chemical_signature_02092009_2024_-122-703055_37-1025,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablec54324e9-8456-49bb-9eac-05d53a128ae6
4849,cash transaction,1234218240000,-122.766666,37.100277,http://www.c2s2.jhuapl.edu/sdg#cash_transaction_02092009_1724_-122-766666_37-100277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable7b7aae97-16ea-45bd-87df-231f01c42a13
4850,waste water,1234325280000,-122.811388,37.946111,http://www.c2s2.jhuapl.edu/sdg#waste_water_02102009_2308_-122-811388_37-946111,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablea41446b7-2c24-41a8-97ee-75f0278729df
4851,AN chemical signature,1234226160000,-122.848055,37.900555,http://www.c2s2.jhuapl.edu/sdg#AN_chemical_signature_02092009_1936_-122-848055_37-900555,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable3cad2c92-d728-40dc-a3f6-f3a12ba1caba
4852,abandoned building,1234220400000,-122.6125,37.072222,http://www.c2s2.jhuapl.edu/sdg#abandoned_building_02092009_1800_-122-6125_37-072222,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observablede2cdf88-a7d8-47eb-b148-e9b9b2907490
4853,blue tarp,1234306020000,-122.849166,37.069722,http://www.c2s2.jhuapl.edu/sdg#blue_tarp_02102009_1747_-122-849166_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
4854,plastic jugs,1234301940000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#plastic_jugs_02102009_1639_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable654f1ee5-f04a-4ec1-b83b-ff7b35291479
4855,plastic jugs,1234323540000,-122.7025,37.069722,http://www.c2s2.jhuapl.edu/sdg#plastic_jugs_02102009_2239_-122-7025_37-069722,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observable654f1ee5-f04a-4ec1-b83b-ff7b35291479
4856,black trash bags,1234244220000,-122.738888,37.900277,http://www.c2s2.jhuapl.edu/sdg#black_trash_bags_02102009_0037_-122-738888_37-900277,http://www.c2s2.jhuapl.edu/2009/04/30/rnrm#observableeaa83378-2503-4b47-ac8c-92284ef22b58
